2019-10-31 22:31:38.720017,ETHUSDT,181.44,0.97,0.75,0.58,0.57,0.68
2019-10-31 22:32:09.216454,ETHUSDT,181.44,0.97,0.75,0.58,0.57,0.68
2019-10-31 22:32:39.648913,ETHUSDT,181.5,0.97,0.75,0.58,0.57,0.69
2019-10-31 22:33:10.164702,ETHUSDT,181.52,0.97,0.75,0.58,0.57,0.69
2019-10-31 22:33:40.679818,ETHUSDT,181.5,0.97,0.75,0.58,0.57,0.69
2019-10-31 22:34:11.297493,ETHUSDT,181.5,0.97,0.76,0.58,0.57,0.69
2019-10-31 22:34:41.914910,ETHUSDT,181.52,0.98,0.76,0.58,0.58,0.69
2019-10-31 22:35:12.532921,ETHUSDT,181.48,0.98,0.76,0.58,0.58,0.69
2019-10-31 22:35:43.030926,ETHUSDT,181.6,0.98,0.76,0.59,0.58,0.69
2019-10-31 22:36:13.461916,ETHUSDT,181.54,0.98,0.76,0.59,0.58,0.69
2019-10-31 22:36:44.080570,ETHUSDT,181.68,0.98,0.76,0.59,0.58,0.69
2019-10-31 22:37:14.697318,ETHUSDT,181.52,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:37:45.314228,ETHUSDT,181.52,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:38:15.931698,ETHUSDT,181.47,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:38:46.550192,ETHUSDT,181.61,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:39:17.169250,ETHUSDT,181.57,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:39:47.888753,ETHUSDT,181.59,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:40:18.391206,ETHUSDT,181.59,0.98,0.77,0.59,0.58,0.69
2019-10-31 22:40:49.021800,ETHUSDT,181.64,0.98,0.78,0.59,0.58,0.69
2019-10-31 22:41:19.640205,ETHUSDT,181.6,0.98,0.78,0.6,0.58,0.69
2019-10-31 22:41:50.235564,ETHUSDT,181.51,0.99,0.78,0.6,0.59,0.69
2019-10-31 22:42:20.670703,ETHUSDT,181.49,0.99,0.78,0.6,0.59,0.69
2019-10-31 22:42:51.185226,ETHUSDT,181.57,0.99,0.78,0.6,0.59,0.69
2019-10-31 22:43:21.803747,ETHUSDT,181.54,0.99,0.78,0.6,0.59,0.69
2019-10-31 22:43:52.420858,ETHUSDT,181.48,0.99,0.79,0.6,0.59,0.7
2019-10-31 22:44:23.038757,ETHUSDT,181.48,0.99,0.79,0.6,0.59,0.7
